"Sensitivity of Report w.r.t. Material Indicator","Sensitivity of Report w.r.t. Position: Magnitude (/m)","Sensitivity of Report w.r.t. Position[0] (/m)","Sensitivity of Report w.r.t. Position[1] (/m)","Sensitivity of Report w.r.t. Position[2] (/m)","Report: Pressure Drop 1 (Pa)","Velocity: Magnitude (m/s)","Velocity[i] (m/s)","Velocity[j] (m/s)","Velocity[k] (m/s)","Material Indicator","Pressure (Pa)","Wall Shear Stress: Magnitude (Pa)","Wall Shear Stress[i] (Pa)","Wall Shear Stress[j] (Pa)","Wall Shear Stress[k] (Pa)","Topology Level Set","Position: Magnitude (m)","Position[X] (m)","Position[Y] (m)","Position[Z] (m)","X (m)","Y (m)","Z (m)"
-0.4695894718170166,0.00014411585236992738,-2.2473288445424948e-05,0.00014235283703094726,0,0.43906973541129179,0.85300409990762494,0.31908172369003296,-0.79107701778411865,0,1,4.1368950465526071,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.028853076072566413,0.013499999985862529,-0.025499999984921883,0,0.013499999985862529,-0.025499999984921883,0
-0.4906545877456665,0.00014567002258587252,-3.0368672910437676e-06,0.00014563836348031791,0,0.43906973541129179,0.87217953497046741,0.26775100827217102,-0.83006417751312256,0,1,4.100586180565827,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.030207614920178812,0.014499999994519164,-0.026499999987259507,0,0.014499999994519164,-0.026499999987259507,0
-0.51187068223953247,0.00016909801112168545,1.6041677154169927e-05,0.00016833538534542,0,0.43906973541129179,0.89056889360865288,0.2155475914478302,-0.86409038305282593,0,1,4.0585694710878624,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.031567388228524396,0.015500000000442375,-0.027499999991939403,0,0.015500000000442375,-0.027499999991939403,0
-0.53148281574249268,0.00025839288346697365,-2.4826228547931268e-06,0.00025838095674824389,0,0.43906973541129179,0.90612557222117718,0.16313678026199341,-0.89131921529769897,0,1,4.0099681684168687,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.032931747584998651,0.016500000024316831,-0.028499999968414194,0,0.016500000024316831,-0.028499999968414194,0
-0.54751193523406982,0.000362666896618678,-5.0955345812535172e-05,0.00035906939529309345,0,0.43906973541129179,0.91636528345103307,0.11113247275352478,-0.90960150957107544,0,1,3.9543749415327714,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.034300145748872225,0.017500000010471767,-0.029499999966565514,0,0.017500000010471767,-0.029499999966565514,0
-0.55943214893341064,0.00031424269485428707,0.00011994656933567724,0.00029045015368198059,0,0.43906973541129179,0.92051747492261282,0.060086674988269806,-0.91855430603027344,0,1,3.8919439492122869,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.035672117932551671,0.018500000010651323,-0.030499999957373368,0,0.018500000010651323,-0.030499999957373368,0
-0.5705946683883667,0.00058128370203722342,0.00046333193797533454,-0.00035101888482832414,0,0.43906973541129179,0.92308721499461288,0.010534823872148991,-0.92302709817886353,0,1,3.8236159454847578,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.037047267085096279,0.019499999992807854,-0.03149999998023733,0,0.019499999992807854,-0.03149999998023733,0
-0.51909774541854858,0.00015112421253728366,-9.8427394860551264e-05,0.00011467595892766368,0,0.43906973541129179,0.89582514278578373,0.34697854518890381,-0.82589864730834961,0,1,3.9774023879722327,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.029300170616563082,0.012500000015730036,-0.026499999957857654,0,0.012500000015730036,-0.026499999957857654,0
-0.5597648024559021,0.0001597873140216293,-0.00015109692330633924,5.1977932717692937e-05,0,0.43906973541129179,0.92877504985927828,0.37105351686477661,-0.85143548250198364,0,1,3.8053153895299632,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.029807717112666488,0.011499999996088445,-0.027499999991976661,0,0.011499999996088445,-0.027499999991976661,0
-0.59036886692047119,0.00031658073526078933,-0.00031654031980350283,-5.0584461011391607e-06,0,0.43906973541129179,0.951779936405315,0.39120674133300781,-0.8676648736000061,0,1,3.6223304620966212,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.030372685094608224,0.010499999999739225,-0.02849999999757391,0,0.010499999999739225,-0.02849999999757391,0
-0.61085087060928345,0.0008384858019465874,0.00046480966264879093,-0.00069786131686340718,0,0.43906973541129179,0.9657272340067995,0.40778893232345581,-0.87540692090988159,0,1,3.4304746055233108,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.030991934429714277,0.0094999999978952043,-0.029499999995520342,0,0.0094999999978952043,-0.029499999995520342,0
-0.62183314561843872,0.00024190105072952162,0.0002343941052714649,5.9795666716209658e-05,0,0.43906973541129179,0.97216559721578355,0.42133426666259766,-0.87611836194992065,0,1,3.231605278360103,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.031662280360348405,0.0085000000154692654,-0.030499999956628304,0,0.0085000000154692654,-0.030499999956628304,0
-0.62329328060150146,0.00067031498154288005,-0.0005809148453238492,0.00033445495505852497,0,0.43906973541129179,0.9715700525168578,0.43180748820304871,-0.87033939361572266,0,1,3.0275218964701676,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.032380549672956019,0.0075000000153016277,-0.031499999950686475,0,0.0075000000153016277,-0.031499999950686475,0
-0.61428672075271606,0.00013806967352215265,-0.0001257574421171144,-5.6993863693159501e-05,0,0.43906973541129179,0.96342071547212482,0.43837869167327881,-0.8579065203666687,0,1,2.8204233964347072,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.03314362682711116,0.0064999999957159188,-0.032499999989392243,0,0.0064999999957159188,-0.032499999989392243,0
-0.59130388498306274,5.9710668041884597e-05,-4.2351573505824795e-05,-4.2091663065135093e-05,0,0.43906973541129179,0.94453911579758221,0.43892747163772583,-0.83635926246643066,0,1,2.613674309926175,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.033948490388534952,0.0054999999993667024,-0.033499999995036063,0,0.0054999999993667024,-0.033499999995036063,0
-0.54799866676330566,0.00056817694608746986,-0.00055677519837562216,-0.00011325378818860879,0,0.43906973541129179,0.90914312508593687,0.43005931377410889,-0.80099326372146606,0,1,2.4123600306527311,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.03479224050775568,0.0045000000044610362,-0.034499999992889357,0,0.0045000000044610362,-0.034499999992889357,0
-0.4760759174823761,0.00053799992100100479,-0.00034740111362640234,-0.00041079968506344162,0,0.43906973541129179,0.84986244099614439,0.40778794884681702,-0.74563741683959961,0,1,2.2250730071011375,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.03567211795415362,0.0035000000080186826,-0.035499999989843919,0,0.0035000000080186826,-0.035499999989843919,0
-0.37082165479660034,0.0014266641123554787,-0.0013124202041673895,-0.00055939583228361081,0,0.43906973541129179,0.75993670350296594,0.36868363618850708,-0.66451197862625122,0,1,2.0621282412623945,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.036585516247929183,0.0025000000090617657,-0.036499999987427145,0,0.0025000000090617657,-0.036499999987427145,0
-0.24078743159770966,0.0063697086587168172,-0.005224428198635972,-0.0036439728860447485,0,0.43906973541129179,0.6337537987236822,0.31016784906387329,-0.5526660680770874,0,1,1.9337056285075112,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.037529988000694077,0.0015000000116415259,-0.037499999990630889,0,0.0015000000116415259,-0.037499999990630889,0
-0.1104254424571991,0.0083981934590838282,0.0077896991930160447,0.0031385091777026185,0,0.43906973541129179,0.46041021321587317,0.22703027725219727,-0.40054315328598022,0,1,1.8472762023664204,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.038503246608841017,0.00050000000352738369,-0.03849999999243766,0,0.00050000000352738369,-0.03849999999243766,0
-0.016772264614701271,0.11306038628168388,0.099087649710663486,0.054445280979901478,0,0.43906973541129179,0.20343469144719808,0.098187588155269623,-0.17817090451717377,0,1,1.7938417763140224,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.039503164429446271,-0.0005000000038789601,-0.039499999999189753,0,-0.0005000000038789601,-0.039499999999189753,0
0.0014997860416769981,0.016136176396390749,0.013498877861904787,0.0088406156553044873,0,0.43906973541129179,0.00069773382753813803,0.0004132897884119302,-0.00056216015946120024,0,3.3306690738754696e-16,1.7937139464015033,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,-0.99989646673202515,0.04052776822839619,-0.001499999971301291,-0.0404999999711197,0,-0.001499999971301291,-0.0404999999711197,0
0.0014999744016677141,0.0045524824783463869,-0.001550419641011882,-0.0042803382637842365,0,0.43906973541129179,0.00034391525881234913,0.00019978702766820788,-0.00027993365074507892,0,0,1.7878259478594671,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,-1,0.04157523300986353,-0.0024999999985145377,-0.041499999997974379,0,-0.0024999999985145377,-0.041499999997974379,0
0.0014999427367001772,3.6068151562944013e-05,3.4775395440517427e-05,9.5699231513706839e-06,0,0.43906973541129179,0.0003949813365296707,0.00031514788861386478,-0.00023810095444787294,0,0,1.7895621274982392,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,-1,0.042643874124996213,-0.0034999999986757794,-0.042500000004679898,0,-0.0034999999986757794,-0.042500000004679898,0
0.0014999421546235681,1.5011108953456416e-05,1.4279054405385433e-05,4.6305504317070375e-06,0,0.43906973541129179,0.00037036176821183961,0.00031500507611781359,-0.00019478100875858217,0,0,1.7944440198585259,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,-1,0.043730598910614281,-0.004485390645274992,-0.04349996036596239,0,-0.004485390645274992,-0.04349996036596239,0
0.0014999551931396127,4.5318875731150697e-06,3.9904681302891114e-06,-2.1480617022100938e-06,0,0.43906973541129179,0.00030397662003474313,0.00025284325238317251,-0.00016873670392669737,0,0,1.799461057888974,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,-1,0.044836828865133363,-0.0054852343741223471,-0.044500038500457535,0,-0.0054852343741223471,-0.044500038500457535,0
0.0014999640407040715,9.0835907342719518e-07,-9.0172524055167876e-07,-1.0958009321738028e-07,0,0.43906973541129179,0.0002485772553837262,0.00020343443611636758,-0.00014284635835792869,0,0,1.8031100218839402,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,-1,0.045961940776722554,-0.0065000000096671305,-0.04549999999821186,0,-0.0065000000096671305,-0.04549999999821186,0
-0.5071558952331543,0.0001409266087948262,-5.6462395880766715e-05,0.00012912128762451822,0,0.43906973541129179,0.88624420707960649,0.30799916386604309,-0.83100259304046631,0,1,4.0412962910945849,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.02974054469787149,0.013499999985527249,-0.026499999987110494,0,0.013499999985527249,-0.026499999987110494,0
-0.5314178466796875,0.00011853270816000413,-2.5419289406465855e-05,0.00011577505184544312,0,0.43906973541129179,0.90746718070554711,0.25617983937263489,-0.87055647373199463,0,1,4.002859535969967,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.031088583103702303,0.01449999999443535,-0.027499999991948711,0,0.01449999999443535,-0.027499999991948711,0
-0.55533432960510254,0.00012245155001722947,1.1602355656157562e-05,0.00012190064579340864,0,0.43906973541129179,0.92745192744735649,0.20378628373146057,-0.90478628873825073,0,1,3.9590396905516063,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.03244225639300688,0.015500000000339929,-0.028499999997527333,0,0.015500000000339929,-0.028499999997527333,0
-0.5769277811050415,0.00020747711140087723,1.6333187069514983e-05,0.0002068332148263529,0,0.43906973541129179,0.94407418782477559,0.15143153071403503,-0.93185007572174072,0,1,3.9091920225391803,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.033800887544966809,0.016500000024279579,-0.029499999966546887,0,0.016500000024279579,-0.029499999966546887,0
-0.59403902292251587,0.00030548600850146385,-1.7444966040911902e-05,0.00030498749900608694,0,0.43906973541129179,0.95481857466692932,0.099668741226196289,-0.94960236549377441,0,1,3.8531346811390312,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.035163901923968156,0.017499999981368211,-0.030499999986402689,0,0.017499999981368211,-0.030499999986402689,0
-0.61645603179931641,0.00058106410689398775,0.00043196223123136927,-0.00038864395931253667,0,0.43906973541129179,0.96079072493528761,-0.00024475704412907362,-0.96079069375991821,0,1,3.7245263896238736,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.037901187303067942,0.019499999992793882,-0.032499999988665804,0,0.019499999992793882,-0.032499999988665804,0
-0.60608750581741333,0.00027419104139456797,0.00014305781292734462,0.00023391278148378845,0,0.43906973541129179,0.95891022902318757,0.048969943076372147,-0.95765900611877441,0,1,3.7912164051955139,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.036530808888696455,0.018499999981347527,-0.031499999980200082,0,0.018499999981347527,-0.031499999980200082,0
-0.55526447296142578,0.00015754886620438031,-0.00013023882757669421,8.8653781835485411e-05,0,0.43906973541129179,0.92624402927998639,0.33410230278968811,-0.86388868093490601,0,1,3.8753250668311012,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.030207614906595265,0.012500000015506524,-0.027499999962863515,0,0.012500000015506524,-0.027499999962863515,0
-0.5937839150428772,0.00020534833531305312,-0.00020244738378693075,-3.439470327927345e-05,0,0.43906973541129179,0.95620732748262582,0.35635372996330261,-0.88732433319091797,0,1,3.6975162686847858,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.03073271871750859,0.011499999996013938,-0.028499999997564598,0,0.011499999996013938,-0.028499999997564598,0
-0.62180900573730469,0.00075341575114700116,-0.00069984273790200079,0.00027902587027412232,0,0.43906973541129179,0.97633787474489619,0.37482741475105286,-0.90152096748352051,0,1,3.5097675936694719,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.031312936619387173,0.010499999999664719,-0.02949999999553897,0,0.010499999999664719,-0.02949999999553897,0
-0.63954240083694458,0.00035034198965290563,0.00014826540105567203,-0.00031742224333489513,0,0.43906973541129179,0.98778200167343366,0.38998997211456299,-0.90753573179244995,0,1,3.3141421061303977,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.031945265656539761,0.0095000000267382676,-0.030499999956702814,0,0.0095000000267382676,-0.030499999956702814,0
-0.64742261171340942,0.00055898134075128749,0.00052417262664362398,-0.00019417311035679202,0,0.43906973541129179,0.99183334584295624,0.40216469764709473,-0.90664047002792358,0,1,3.1126856301436407,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.032626676179006477,0.0084999999859183967,-0.031499999979827553,0,0.0084999999859183967,-0.031499999979827553,0
-0.6450810432434082,0.00049031591894884688,0.00013944417664337252,-0.00047006916722425445,0,0.43906973541129179,0.98847970381374461,0.41102743148803711,-0.8989708423614502,0,1,2.9074671386540309,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.033354160124948844,0.0075000000150408572,-0.032499999960232534,0,0.0075000000150408572,-0.032499999960232534,0
-0.63071376085281372,0.0004954443921895347,-0.00045180208677487749,0.00020332245359999841,0,0.43906973541129179,0.97635797049547945,0.41536849737167358,-0.88359713554382324,0,1,2.7012890687956475,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.034124771055744983,0.0064999999956414124,-0.033499999994980184,0,0.0064999999956414124,-0.033499999994980184,0
-0.59985888004302979,0.00052074315943238846,-0.00051480828535316065,7.8395582958254786e-05,0,0.43906973541129179,0.95139871720216651,0.41278040409088135,-0.85718834400177002,0,1,2.4983734178919237,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.034935655131965858,0.0054999999992921943,-0.034499999992861421,0,0.0054999999992921943,-0.034499999992861421,0
-0.54514396190643311,0.00034020168372505069,-0.00027517924572763482,-0.0002000339179492553,0,0.43906973541129179,0.90694432035588657,0.39974957704544067,-0.81409353017807007,0,1,2.3053944576572292,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.035784074660787313,0.0045000000042933943,-0.035499999990002251,0,0.0045000000042933943,-0.035499999990002251,0
-0.45847234129905701,0.00089295609003177943,-0.00080562508641036402,-0.00038514776238625197,0,0.43906973541129179,0.83576249127091484,0.37267845869064331,-0.74807065725326538,0,1,2.1315004498417838,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.036667424223017581,0.0035000000078510441,-0.036499999987613413,0,0.0035000000078510441,-0.036499999987613413,0
-0.33840641379356384,0.0029483091053789175,-0.002682335105516933,-0.0012237667108447167,0,0.43906973541129179,0.73185329962595735,0.32896232604980469,-0.65375304222106934,0,1,1.9866000536049278,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.037583240937150764,0.0025000000090803932,-0.037499999990593641,0,0.0025000000090803932,-0.037499999990593641,0
-0.19954834878444672,0.0047994020384982466,-0.0047400998822631005,-0.0007521389720726258,0,0.43906973541129179,0.58862695474324012,0.26560819149017334,-0.52529418468475342,0,1,1.8789730412998926,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.038529209691294593,0.0015000000117532872,-0.038499999992214144,0,0.0015000000117532872,-0.038499999992214144,0
-0.070909477770328522,0.029678830892774715,0.02726060213794336,0.0117342479196017,0,0.43906973541129179,0.38436894533553984,0.16951973736286163,-0.34496745467185974,0,1,1.8122792788039943,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.039503164429199406,0.00050000000350409861,-0.039499999998947606,0,0.00050000000350409861,-0.039499999998947606,0
-0.0040078600868582726,0.10400477888813556,0.09074751723786928,0.050812224382844995,0,0.43906973541129179,0.11096173325497788,0.054255623370409012,-0.096792735159397125,0,1,1.8153255748860273,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.04050308627282187,-0.00049999997502658811,-0.040499999970970681,0,-0.00049999997502658811,-0.040499999970970681,0
0.0014999317936599255,0.020068894359660274,0.016191017890887664,0.011857970335439351,0,0.43906973541129179,0.0004050697512212615,-0.00028993666637688875,-0.00028287494205869734,0,0,1.7833038470143174,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,-1,0.041527099583570655,-0.0015000000006565803,-0.04149999999785331,0,-0.0015000000006565803,-0.04149999999785331,0
0.0014999597333371639,0.0020864768132318415,-0.0012213858445555303,-0.0016916270602214528,0,0.43906973541129179,0.00034087362406816179,0.00025249199825339019,-0.00022900353360455483,0,0,1.7755161564297448,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,-1,0.042573465919264968,-0.0024999999985797286,-0.042500000004540198,0,-0.0024999999985797286,-0.042500000004540198,0
0.0014999437844380736,3.9372741325740047e-05,3.6447735336913917e-05,-1.489212370059807e-05,0,0.43906973541129179,0.00036366145828743988,0.00031576480250805616,-0.00018039469432551414,0,0,1.7790255965238195,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,-1,0.043640577418855166,-0.0034999999695777702,-0.043499999973149968,0,-0.0034999999695777702,-0.043499999973149968,0
0.0014999459963291883,1.8790325771384022e-05,1.8436367751091309e-05,-3.6299706253989047e-06,0,0.43906973541129179,0.00033560557736769526,0.00030018025427125394,-0.00015007637557573617,0,0,1.7858033359459216,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,-1,0.04472542673121848,-0.0044852343738380129,-0.044499960324716412,0,-0.0044852343738380129,-0.044499960324716412,0
0.0014999570557847619,3.3227058653584143e-06,3.2888328790530244e-06,-4.7323626377001639e-07,0,0.43906973541129179,0.0002754413821019129,0.00024047445913311094,-0.000134313027956523,0,0,1.791859673767807,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,-1,0.045829461975314893,-0.0054850781096066215,-0.045500038495350177,0,-0.0054850781096066215,-0.045500038495350177,0
0.0014999627601355314,7.0645175072948597e-07,-4.5183750221490363e-08,-7.0500532255060155e-07,0,0.43906973541129179,0.00022556867206769839,0.00019877450540661812,-0.00010662983549991623,0,0,1.7968480689403799,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,-1,0.046952103254210543,-0.006500000010002404,-0.046499999998537815,0,-0.006500000010002404,-0.046499999998537815,0
-0.54585015773773193,0.00013494542053500968,-8.6571791208189808e-05,0.00010351614120694512,0,0.43906973541129179,0.91921111425853408,0.29575490951538086,-0.87033218145370483,0,1,3.9414746052029881,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.030634947350336266,0.013499999985191975,-0.02749999999195803,0,0.013499999985191975,-0.02749999999195803,0
-0.57326650619506836,8.3453013270946586e-05,-4.9348577008939383e-05,6.7298762033142674e-05,0,0.43906973541129179,0.94234008678787118,0.24359613656997681,-0.91031080484390259,0,1,3.9013918554889391,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.031976553905882089,0.014499999994351531,-0.028499999997536645,0,0.014499999994351531,-0.028499999997536645,0
-0.59974795579910278,6.0666119972545541e-05,-5.9870353859460676e-07,6.0663165649314441e-05,0,0.43906973541129179,0.96372613185120803,0.19109582901000977,-0.94459009170532227,0,1,3.856296938677263,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.033324165402147075,0.015500000000237487,-0.029499999995632097,0,0.015500000000237487,-0.029499999995632097,0
-0.62310594320297241,0.00014693921376983873,1.9727482331782895e-05,0.00014560892480939332,0,0.43906973541129179,0.98118821876991791,0.13880985975265503,-0.97131979465484619,0,1,3.805753726178688,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.034677081754461249,0.016499999995138494,-0.030499999986328182,0,0.016499999995138494,-0.030499999986328182,0
-0.64103329181671143,0.00039520131251342023,-4.5264363166674405e-05,0.00039260057926529535,0,0.43906973541129179,0.99220892252145165,0.087228573858737946,-0.98836719989776611,0,1,3.7497757978602415,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.036034705455758174,0.017500000010472323,-0.031499999951058996,0,0.017500000010472323,-0.031499999951058996,0
-0.65292811393737793,0.00029007507974377033,0.00027068525002086133,-0.00010427390521841259,0,0.43906973541129179,0.9960542479302158,0.036747049540281296,-0.99537616968154907,0,1,3.6888809980515935,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.037396523883502453,0.018499999981147569,-0.032499999988721683,0,0.018499999981147569,-0.032499999988721683,0
-0.59233355522155762,0.0001778916178090945,-0.00017667609555104338,2.07601769639746e-05,0,0.43906973541129179,0.95637457530043479,0.32006731629371643,-0.90122652053833008,0,1,3.7697049850634099,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.031120732616437677,0.01250000001528301,-0.028499999968451449,0,0.01250000001528301,-0.028499999968451449,0
-0.62856596708297729,0.00027135779838173752,-0.00024442698661096638,-0.00011785797791777266,0,0.43906973541129179,0.98342183696117924,0.34057441353797913,-0.922565758228302,0,1,3.5869086792359712,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.031662280392361269,0.011499999995939428,-0.02949999999555759,0,0.011499999995939428,-0.02949999999555759,0
-0.65398102998733521,0.0012111083751368806,-0.0010539945201087364,0.0005965559889125659,0,0.43906973541129179,1.0008691401274827,0.35753819346427917,-0.93482911586761475,0,1,3.3951687981840681,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.032256782201050244,0.010500000028694046,-0.030499999956777324,0,0.010500000028694046,-0.030499999956777324,0
-0.668861985206604,0.0013602031629976381,0.0010327711787939068,-0.00088517587906665387,0,0.43906973541129179,1.0099055381530784,0.37139248847961426,-0.93913620710372925,0,1,3.1965153700469875,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.0329013677326883,0.0094999999973736631,-0.031499999979864815,0,0.0094999999973736631,-0.031499999979864815,0
-0.67338675260543823,0.0004232934722054761,-0.00029500615166552085,0.00030356009963641113,0,0.43906973541129179,1.0114636349018464,0.3822442889213562,-0.93645501136779785,0,1,2.9936112067128851,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.033593154050434809,0.0084999999854713602,-0.032499999989280486,0,0.0084999999854713602,-0.032499999989280486,0
-0.66673409938812256,0.00032845944765093202,4.4796879655653599e-05,-0.00032539030152153002,0,0.43906973541129179,1.0050364323997865,0.38948503136634827,-0.92649859189987183,0,1,2.7885079995242892,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.034329287757418919,0.0075000000147800883,-0.033499999965820468,0,0.0075000000147800883,-0.033499999965820468,0
-0.64619719982147217,0.00027319173006070253,-0.00026282557386339556,7.4541525990125604e-05,0,0.43906973541129179,0.98836026593956328,0.39168548583984375,-0.90743511915206909,0,1,2.5851592796651359,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.035106979355220516,0.0064999999955669008,-0.034499999992833479,0,0.0064999999955669008,-0.034499999992833479,0
-0.60632508993148804,0.00059198392676118074,0.0002316752677706934,-0.00054476741812168293,0,0.43906973541129179,0.95641653223688716,0.38601022958755493,-0.87505924701690674,0,1,2.3883759592887994,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1.7976931348623157e+308,1,0.035923529883528926,0.0054999999992176897,-0.035499999990160583,0,0.0054999999992176897,-0.035499999990160583,0
